config_key,q21_mean_rank,q21_map,q22_mean_rank,q22_map,split_semantics,q23_macro_f1,q23_baseline_f1,q23_delta_f1,q23_flagged,q24_stdc_rho,q24_n_small,q24_n_medium,q24_n_large
te3_preferred_label,1293.373544932485,0.04310811524661347,81.44329896907216,0.2691388944433317,frozen_embeddings_eval_on_test_split,0.7148086964195772,0.06779496812775136,0.6470137282918259,False,0.5447306514722924,20000,20000,20000
te3_class_id,1569.7898494490144,0.10927062201975042,9.778350515463918,0.3381780297393084,frozen_embeddings_eval_on_test_split,1.0,0.06935838201074193,0.930641617989258,False,0.5548561224747848,20000,20000,20000
te3_atc_path,48.46843473537172,0.32482165710464783,3.4381443298969074,0.7438227261014321,frozen_embeddings_eval_on_test_split,1.0,0.07374163759194967,0.9262583624080504,False,0.8612536533709331,20000,20000,20000
te3_label_path,51.24774949557659,0.22695821533939117,9.257731958762887,0.5918012101759522,frozen_embeddings_eval_on_test_split,1.0,0.07197004866955704,0.928029951330443,False,0.8499014404225159,20000,20000,20000
sapbert_preferred_label,2416.8959917740185,0.040575910366545814,136.27319587628867,0.27829013411756276,frozen_embeddings_eval_on_test_split,0.5361561537398328,0.07183615876127221,0.46431999497856064,False,0.35372121977874943,20000,20000,20000
sapbert_class_id,845.6337110041906,0.07817679820941581,33.154639175257735,0.3458595355940876,frozen_embeddings_eval_on_test_split,0.9992495333669666,0.06711349961097937,0.9321360337559873,False,0.7380635337750382,20000,20000,20000
sapbert_atc_path,289.8575779916188,0.22028747579103153,2.4329896907216493,0.7991978985474645,frozen_embeddings_eval_on_test_split,0.9994139428423281,0.07054865381317335,0.9288652890291548,False,0.7634052067246995,20000,20000,20000
sapbert_label_path,623.8266141548968,0.14813612639679832,6.680412371134021,0.6221884859609107,frozen_embeddings_eval_on_test_split,0.9932836607767654,0.06797206899308168,0.9253115917836837,False,0.711479234789136,20000,20000,20000
lorentz,12.281235449324848,0.6003814321731787,1.6649484536082475,0.9806708098854855,retrained_on_train_split,1.0,0.04230023171547329,0.9576997682845267,False,0.8997825331779183,20000,20000,20000
